0000-00-00 00 	2
2017-06-09 15 	120
2017-06-09 16 	13
2017-06-09 17 	1
2017-06-10 00 	161
2017-06-10 05 	323
2017-06-10 06 	1396
2017-06-10 07 	1381
2017-06-10 08 	1070
2017-06-10 09 	547
2017-06-10 10 	123
2017-06-10 11 	1
2017-06-10 12 	1
2017-06-10 13 	3
2017-06-10 14 	386
2017-06-10 15 	82
2017-06-10 16 	9
2017-06-10 19 	1
2017-06-10 20 	1
2017-06-11 00 	157
2017-06-11 05 	328
2017-06-11 06 	1521
2017-06-11 07 	1339
2017-06-11 08 	1006
2017-06-11 09 	521
2017-06-11 10 	182
2017-06-11 11 	13
2017-06-11 13 	18
2017-06-11 14 	340
2017-06-11 15 	74
2017-06-11 16 	6
2017-06-11 17 	1
2017-06-12 00 	164
2017-06-12 05 	273
2017-06-12 06 	1468
2017-06-12 07 	1393
2017-06-12 08 	1125
2017-06-12 09 	613
2017-06-12 10 	241
2017-06-12 13 	3
2017-06-12 14 	297
2017-06-12 15 	102
2017-06-12 16 	46
2017-06-13 00 	177
2017-06-13 05 	239
2017-06-13 06 	1410
2017-06-13 07 	1329
2017-06-13 08 	1003
2017-06-13 09 	549
2017-06-13 10 	177
2017-06-13 13 	17
2017-06-13 14 	395
2017-06-13 15 	123
2017-06-13 16 	11
2017-06-13 17 	2
2017-06-13 19 	2
2017-06-14 00 	245
2017-06-14 05 	238
2017-06-14 06 	1341
2017-06-14 07 	1359
2017-06-14 08 	1236
2017-06-14 09 	629
2017-06-14 10 	170
2017-06-14 11 	5
2017-06-14 13 	61
2017-06-14 14 	421
2017-06-14 15 	100
2017-06-14 16 	8
2017-06-14 17 	1
2017-06-14 18 	1
2017-06-15 00 	272
2017-06-15 05 	434
2017-06-15 06 	1333
2017-06-15 07 	1536
2017-06-15 08 	1294
2017-06-15 09 	694
2017-06-15 10 	191
2017-06-15 11 	1
2017-06-15 12 	1
2017-06-15 13 	55
2017-06-15 14 	285
2017-06-15 15 	242
2017-06-15 16 	6
2017-06-15 17 	2
2017-06-15 21 	1
2017-06-16 00 	278
2017-06-16 05 	503
2017-06-16 06 	1643
2017-06-16 07 	1543
2017-06-16 08 	1226
2017-06-16 09 	577
2017-06-16 10 	108
2017-06-16 11 	50
2017-06-16 13 	57
2017-06-16 14 	375
2017-06-16 15 	78
2017-06-16 16 	21
2017-06-16 17 	1
2017-06-16 18 	8
2017-06-16 21 	2
2017-06-17 00 	289
2017-06-17 05 	521
2017-06-17 06 	1713
2017-06-17 07 	1499
2017-06-17 08 	1074
2017-06-17 09 	595
2017-06-17 10 	128
2017-06-17 11 	3
2017-06-17 12 	5
2017-06-17 13 	45
2017-06-17 14 	363
2017-06-17 15 	115
2017-06-17 16 	21
2017-06-17 17 	24
2017-06-17 18 	1
2017-06-17 20 	1
2017-06-18 00 	323
2017-06-18 05 	575
2017-06-18 06 	1913
2017-06-18 07 	1459
2017-06-18 08 	1092
2017-06-18 09 	560
2017-06-18 10 	88
2017-06-18 11 	9
2017-06-18 13 	50
2017-06-18 14 	357
2017-06-18 15 	108
2017-06-18 16 	25
2017-06-18 17 	1
2017-06-18 18 	2
2017-06-18 19 	22
2017-06-18 20 	1
2017-06-19 00 	271
2017-06-19 05 	471
2017-06-19 06 	1873
2017-06-19 07 	1519
2017-06-19 08 	1260
2017-06-19 09 	640
2017-06-19 10 	119
2017-06-19 11 	1
2017-06-19 12 	1
2017-06-19 13 	72
2017-06-19 14 	456
2017-06-19 15 	204
2017-06-19 16 	26
2017-06-19 17 	3
2017-06-19 19 	16
2017-06-19 20 	4
2017-06-20 00 	271
2017-06-20 05 	572
2017-06-20 06 	1877
2017-06-20 07 	1787
2017-06-20 08 	1500
2017-06-20 09 	695
2017-06-20 10 	191
2017-06-20 11 	11
2017-06-20 12 	1
2017-06-20 13 	109
2017-06-20 14 	519
2017-06-20 15 	252
2017-06-20 16 	56
2017-06-20 17 	5
2017-06-20 19 	5
2017-06-20 20 	25
2017-06-20 21 	2
2017-06-21 00 	258
2017-06-21 05 	607
2017-06-21 06 	2068
2017-06-21 07 	1958
2017-06-21 08 	1410
2017-06-21 09 	812
2017-06-21 10 	157
2017-06-21 11 	4
2017-06-21 13 	96
2017-06-21 14 	530
2017-06-21 15 	227
2017-06-21 16 	64
2017-06-21 17 	43
2017-06-21 18 	1
2017-06-21 20 	3
2017-06-22 00 	251
2017-06-22 05 	611
2017-06-22 06 	2216
2017-06-22 07 	1962
2017-06-22 08 	1593
2017-06-22 09 	784
2017-06-22 10 	193
2017-06-22 11 	1
2017-06-22 13 	110
2017-06-22 14 	607
2017-06-22 15 	270
2017-06-22 16 	76
2017-06-22 17 	3
2017-06-22 18 	23
2017-06-22 19 	1
2017-06-22 20 	1
2017-06-23 00 	208
2017-06-23 05 	661
2017-06-23 06 	2299
2017-06-23 07 	1953
2017-06-23 08 	1562
2017-06-23 09 	790
2017-06-23 10 	226
2017-06-23 11 	4
2017-06-23 13 	89
2017-06-23 14 	518
2017-06-23 15 	348
2017-06-23 16 	45
2017-06-23 17 	7
2017-06-23 18 	15
2017-06-23 19 	7
2017-06-23 20 	12
2017-06-23 21 	1
2017-06-24 00 	161
2017-06-24 05 	678
2017-06-24 06 	2282
2017-06-24 07 	2321
2017-06-24 08 	1525
2017-06-24 09 	913
2017-06-24 10 	269
2017-06-24 11 	46
2017-06-24 13 	129
2017-06-24 14 	702
2017-06-24 15 	362
2017-06-24 16 	61
2017-06-24 17 	3
2017-06-24 18 	4
2017-06-24 19 	20
2017-06-24 20 	17
2017-06-25 00 	169
2017-06-25 04 	1
2017-06-25 05 	817
2017-06-25 06 	2504
2017-06-25 07 	2425
2017-06-25 08 	1726
2017-06-25 09 	932
2017-06-25 10 	244
2017-06-25 11 	6
2017-06-25 13 	124
2017-06-25 14 	696
2017-06-25 15 	418
2017-06-25 16 	90
2017-06-25 17 	31
2017-06-25 18 	28
2017-06-25 19 	20
2017-06-25 20 	21
2017-06-25 22 	1
2017-06-26 00 	172
2017-06-26 04 	2
2017-06-26 05 	794
2017-06-26 06 	2879
2017-06-26 07 	2529
2017-06-26 08 	1952
2017-06-26 09 	1176
2017-06-26 10 	336
2017-06-26 11 	67
2017-06-26 13 	118
2017-06-26 14 	675
2017-06-26 15 	339
2017-06-26 16 	102
2017-06-26 17 	29
2017-06-26 18 	31
2017-06-26 19 	62
2017-06-26 20 	24
2017-06-27 00 	135
2017-06-27 04 	40
2017-06-27 05 	941
2017-06-27 06 	3056
2017-06-27 07 	2554
2017-06-27 08 	2258
2017-06-27 09 	1170
2017-06-27 10 	380
2017-06-27 11 	20
2017-06-27 13 	122
2017-06-27 14 	569
2017-06-27 15 	532
2017-06-27 16 	64
2017-06-27 17 	28
2017-06-27 18 	32
2017-06-27 19 	65
2017-06-27 20 	19
2017-06-28 00 	104
2017-06-28 04 	103
2017-06-28 05 	934
2017-06-28 06 	2980
2017-06-28 07 	3221
2017-06-28 08 	2136
2017-06-28 09 	1331
2017-06-28 10 	233
2017-06-28 11 	3
2017-06-28 13 	184
2017-06-28 14 	526
2017-06-28 15 	623
2017-06-28 16 	395
2017-06-28 17 	102
2017-06-28 18 	38
2017-06-28 19 	90
2017-06-28 20 	8
2017-06-28 21 	1
2017-06-29 00 	127
2017-06-29 04 	71
2017-06-29 05 	998
2017-06-29 06 	2652
2017-06-29 07 	3112
2017-06-29 08 	2137
2017-06-29 09 	1250
2017-06-29 10 	335
2017-06-29 11 	3
2017-06-29 12 	1
2017-06-29 13 	197
2017-06-29 14 	470
2017-06-29 15 	588
2017-06-29 16 	42
2017-06-29 17 	5
2017-06-29 18 	50
2017-06-29 19 	57
2017-06-29 20 	5
2017-06-29 22 	1
2017-06-30 00 	89
2017-06-30 04 	3
2017-06-30 05 	952
2017-06-30 06 	2973
2017-06-30 07 	3095
2017-06-30 08 	2195
2017-06-30 09 	1073
2017-06-30 10 	522
2017-06-30 11 	84
2017-06-30 13 	194
2017-06-30 14 	487
2017-06-30 15 	458
2017-06-30 16 	88
2017-06-30 17 	15
2017-06-30 18 	55
2017-06-30 19 	110
2017-06-30 20 	11
2017-06-30 21 	2
2017-06-30 22 	2
2017-07-01 00 	762
2017-07-01 04 	67
2017-07-01 05 	1339
2017-07-01 06 	4163
2017-07-01 07 	4300
2017-07-01 08 	3181
2017-07-01 09 	1678
2017-07-01 10 	276
2017-07-01 11 	11
2017-07-01 12 	4
2017-07-01 13 	154
2017-07-01 14 	736
2017-07-01 15 	584
2017-07-01 16 	75
2017-07-01 17 	32
2017-07-01 18 	155
2017-07-01 19 	162
2017-07-01 20 	21
2017-07-01 21 	44
2017-07-01 22 	17
2017-07-02 00 	728
2017-07-02 04 	56
2017-07-02 05 	1632
2017-07-02 06 	4065
2017-07-02 07 	4565
2017-07-02 08 	3163
2017-07-02 09 	1819
2017-07-02 10 	542
2017-07-02 11 	3
2017-07-02 12 	2
2017-07-02 13 	174
2017-07-02 14 	595
2017-07-02 15 	655
2017-07-02 16 	51
2017-07-02 17 	27
2017-07-02 18 	148
2017-07-02 19 	224
2017-07-02 20 	8
2017-07-02 23 	1
2017-07-03 00 	710
2017-07-03 04 	35
2017-07-03 05 	1842
2017-07-03 06 	4394
2017-07-03 07 	4743
2017-07-03 08 	3373
2017-07-03 09 	1872
2017-07-03 10 	472
2017-07-03 11 	3
2017-07-03 13 	185
2017-07-03 14 	665
2017-07-03 15 	599
2017-07-03 16 	37
2017-07-03 17 	28
2017-07-03 18 	152
2017-07-03 19 	280
2017-07-03 20 	5
2017-07-04 00 	704
2017-07-04 04 	63
2017-07-04 05 	1702
2017-07-04 06 	4392
2017-07-04 07 	4858
2017-07-04 08 	3438
2017-07-04 09 	1929
2017-07-04 10 	340
2017-07-04 11 	1
2017-07-04 12 	1
2017-07-04 13 	187
2017-07-04 14 	573
2017-07-04 15 	569
2017-07-04 16 	60
2017-07-04 17 	23
2017-07-04 18 	195
2017-07-04 19 	273
2017-07-04 20 	15
2017-07-04 21 	1
2017-07-05 00 	634
2017-07-05 04 	68
2017-07-05 05 	1669
2017-07-05 06 	4770
2017-07-05 07 	4521
2017-07-05 08 	3084
2017-07-05 09 	1593
2017-07-05 10 	289
2017-07-05 11 	18
2017-07-05 12 	1
2017-07-05 13 	213
2017-07-05 14 	727
2017-07-05 15 	410
2017-07-05 16 	55
2017-07-05 17 	37
2017-07-05 18 	192
2017-07-05 19 	285
2017-07-05 20 	30
2017-07-05 21 	1
2017-07-06 00 	291
2017-07-06 04 	80
2017-07-06 05 	1708
2017-07-06 06 	4724
2017-07-06 07 	5040
2017-07-06 08 	3580
2017-07-06 09 	2017
2017-07-06 10 	430
2017-07-06 11 	37
2017-07-06 12 	2
2017-07-06 13 	246
2017-07-06 14 	631
2017-07-06 15 	897
2017-07-06 16 	124
2017-07-06 17 	67
2017-07-06 18 	245
2017-07-06 19 	452
2017-07-06 20 	31
2017-07-06 21 	2
2017-07-07 00 	168
2017-07-07 04 	34
2017-07-07 05 	1880
2017-07-07 06 	5508
2017-07-07 07 	5409
2017-07-07 08 	3465
2017-07-07 09 	1940
2017-07-07 10 	454
2017-07-07 11 	42
2017-07-07 12 	16
2017-07-07 13 	248
2017-07-07 14 	638
2017-07-07 15 	468
2017-07-07 16 	68
2017-07-07 17 	54
2017-07-07 18 	307
2017-07-07 19 	499
2017-07-07 20 	31
2017-07-07 22 	1
2017-07-08 00 	194
2017-07-08 04 	81
2017-07-08 05 	1903
2017-07-08 06 	5675
2017-07-08 07 	5434
2017-07-08 08 	3726
2017-07-08 09 	2100
2017-07-08 10 	585
2017-07-08 11 	48
2017-07-08 12 	10
2017-07-08 13 	237
2017-07-08 14 	544
2017-07-08 15 	594
2017-07-08 16 	69
2017-07-08 17 	71
2017-07-08 18 	298
2017-07-08 19 	596
2017-07-08 20 	95
2017-07-08 21 	4
2017-07-08 22 	1
2017-07-09 00 	174
2017-07-09 04 	85
2017-07-09 05 	1949
2017-07-09 06 	5777
2017-07-09 07 	6408
2017-07-09 08 	4170
2017-07-09 09 	2225
2017-07-09 10 	621
2017-07-09 11 	25
2017-07-09 13 	253
2017-07-09 14 	561
2017-07-09 15 	628
2017-07-09 16 	79
2017-07-09 17 	33
2017-07-09 18 	304
2017-07-09 19 	706
2017-07-09 20 	87
2017-07-09 21 	3
2017-07-09 22 	1
2017-07-10 00 	232
2017-07-10 04 	52
2017-07-10 05 	1881
2017-07-10 06 	6280
2017-07-10 07 	6631
2017-07-10 08 	4278
2017-07-10 09 	2249
2017-07-10 10 	783
2017-07-10 11 	28
2017-07-10 13 	279
2017-07-10 14 	553
2017-07-10 15 	680
2017-07-10 16 	57
2017-07-10 17 	28
2017-07-10 18 	375
2017-07-10 19 	672
2017-07-10 20 	105
2017-07-10 21 	2
2017-07-11 00 	251
2017-07-11 04 	46
2017-07-11 05 	2059
2017-07-11 06 	6739
2017-07-11 07 	6663
2017-07-11 08 	4456
2017-07-11 09 	2173
2017-07-11 10 	496
2017-07-11 11 	26
2017-07-11 12 	1
2017-07-11 13 	275
2017-07-11 14 	731
2017-07-11 15 	533
2017-07-11 16 	84
2017-07-11 17 	39
2017-07-11 18 	379
2017-07-11 19 	713
2017-07-11 20 	186
2017-07-11 21 	2
2017-07-12 00 	361
2017-07-12 04 	38
2017-07-12 05 	2153
2017-07-12 06 	6728
2017-07-12 07 	6958
2017-07-12 08 	4508
2017-07-12 09 	2246
2017-07-12 10 	478
2017-07-12 11 	10
2017-07-12 13 	287
2017-07-12 14 	698
2017-07-12 15 	610
2017-07-12 16 	88
2017-07-12 17 	37
2017-07-12 18 	427
2017-07-12 19 	712
2017-07-12 20 	146
2017-07-12 21 	1
2017-07-13 00 	292
2017-07-13 04 	40
2017-07-13 05 	2230
2017-07-13 06 	7340
2017-07-13 07 	7386
2017-07-13 08 	4645
2017-07-13 09 	2521
2017-07-13 10 	533
2017-07-13 11 	20
2017-07-13 13 	295
2017-07-13 14 	710
2017-07-13 15 	533
2017-07-13 16 	69
2017-07-13 17 	48
2017-07-13 18 	424
2017-07-13 19 	689
2017-07-13 20 	195
2017-07-14 00 	346
2017-07-14 04 	60
2017-07-14 05 	2262
2017-07-14 06 	7349
2017-07-14 07 	7857
2017-07-14 08 	5003
2017-07-14 09 	2350
2017-07-14 10 	524
2017-07-14 11 	27
2017-07-14 13 	315
2017-07-14 14 	672
2017-07-14 15 	547
2017-07-14 16 	42
2017-07-14 17 	34
2017-07-14 18 	414
2017-07-14 19 	763
2017-07-14 20 	194
2017-07-15 00 	285
2017-07-15 04 	14
2017-07-15 05 	2422
2017-07-15 06 	7786
2017-07-15 07 	7678
2017-07-15 08 	5021
2017-07-15 09 	2424
2017-07-15 10 	569
2017-07-15 11 	59
2017-07-15 13 	289
2017-07-15 14 	790
2017-07-15 15 	530
2017-07-15 16 	59
2017-07-15 17 	28
2017-07-15 18 	421
2017-07-15 19 	615
2017-07-15 20 	199
2017-07-16 00 	386
2017-07-16 04 	69
2017-07-16 05 	2684
2017-07-16 06 	7673
2017-07-16 07 	7933
2017-07-16 08 	5029
2017-07-16 09 	2451
2017-07-16 10 	659
2017-07-16 11 	51
2017-07-16 13 	259
2017-07-16 14 	809
2017-07-16 15 	471
2017-07-16 16 	97
2017-07-16 17 	27
2017-07-16 18 	627
2017-07-16 19 	526
2017-07-16 20 	252
2017-07-16 21 	2
2017-07-16 22 	1
2017-07-17 00 	359
2017-07-17 04 	23
2017-07-17 05 	2561
2017-07-17 06 	7718
2017-07-17 07 	7734
2017-07-17 08 	5408
2017-07-17 09 	2735
2017-07-17 10 	646
2017-07-17 11 	30
2017-07-17 13 	298
2017-07-17 14 	925
2017-07-17 15 	601
2017-07-17 16 	83
2017-07-17 17 	53
2017-07-17 18 	430
2017-07-17 19 	732
2017-07-17 20 	293
2017-07-17 21 	1
2017-07-17 22 	1
2017-07-18 00 	342
2017-07-18 04 	27
2017-07-18 05 	2450
2017-07-18 06 	7845
2017-07-18 07 	8021
2017-07-18 08 	5559
2017-07-18 09 	2862
2017-07-18 10 	658
2017-07-18 11 	56
2017-07-18 13 	308
2017-07-18 14 	1053
2017-07-18 15 	585
2017-07-18 16 	142
2017-07-18 17 	37
2017-07-18 18 	414
2017-07-18 19 	763
2017-07-18 20 	272
2017-07-19 00 	321
2017-07-19 04 	19
2017-07-19 05 	2612
2017-07-19 06 	8205
2017-07-19 07 	8124
2017-07-19 08 	5664
2017-07-19 09 	3068
2017-07-19 10 	741
2017-07-19 11 	25
2017-07-19 13 	276
2017-07-19 14 	973
2017-07-19 15 	549
2017-07-19 16 	108
2017-07-19 17 	32
2017-07-19 18 	471
2017-07-19 19 	583
2017-07-19 20 	318
2017-07-19 21 	2
2017-07-20 00 	344
2017-07-20 04 	18
2017-07-20 05 	2990
2017-07-20 06 	8697
2017-07-20 07 	8802
2017-07-20 08 	5946
2017-07-20 09 	2874
2017-07-20 10 	627
2017-07-20 11 	31
2017-07-20 13 	294
2017-07-20 14 	991
2017-07-20 15 	609
2017-07-20 16 	156
2017-07-20 17 	31
2017-07-20 18 	465
2017-07-20 19 	716
2017-07-20 20 	343
2017-07-20 21 	2
2017-07-20 22 	1
2017-07-21 00 	316
2017-07-21 04 	17
2017-07-21 05 	3040
2017-07-21 06 	9405
2017-07-21 07 	9126
2017-07-21 08 	6008
2017-07-21 09 	3112
2017-07-21 10 	787
2017-07-21 11 	23
2017-07-21 13 	302
2017-07-21 14 	979
2017-07-21 15 	516
2017-07-21 16 	176
2017-07-21 17 	32
2017-07-21 18 	580
2017-07-21 19 	690
2017-07-21 20 	331
2017-07-21 21 	1
2017-07-21 22 	1
2017-07-22 00 	392
2017-07-22 04 	19
2017-07-22 05 	3240
2017-07-22 06 	9185
2017-07-22 07 	9212
2017-07-22 08 	6103
2017-07-22 09 	2986
2017-07-22 10 	780
2017-07-22 11 	14
2017-07-22 12 	1
2017-07-22 13 	290
2017-07-22 14 	866
2017-07-22 15 	555
2017-07-22 16 	79
2017-07-22 17 	27
2017-07-22 18 	609
2017-07-22 19 	627
2017-07-22 20 	440
2017-07-22 21 	2
2017-07-22 22 	3
2017-07-23 00 	390
2017-07-23 04 	45
2017-07-23 05 	3352
2017-07-23 06 	9158
2017-07-23 07 	9670
2017-07-23 08 	6279
2017-07-23 09 	3213
2017-07-23 10 	821
2017-07-23 11 	9
2017-07-23 12 	2
2017-07-23 13 	287
2017-07-23 14 	910
2017-07-23 15 	532
2017-07-23 16 	165
2017-07-23 17 	38
2017-07-23 18 	506
2017-07-23 19 	789
2017-07-23 20 	330
2017-07-23 21 	3
2017-07-23 23 	1
2017-07-24 00 	336
2017-07-24 04 	23
2017-07-24 05 	3439
2017-07-24 06 	9119
2017-07-24 07 	9649
2017-07-24 08 	6646
2017-07-24 09 	3467
2017-07-24 10 	904
2017-07-24 11 	22
2017-07-24 13 	302
2017-07-24 14 	852
2017-07-24 15 	631
2017-07-24 16 	210
2017-07-24 17 	39
2017-07-24 18 	534
2017-07-24 19 	931
2017-07-24 20 	374
2017-07-24 21 	4
2017-07-25 00 	351
2017-07-25 04 	44
2017-07-25 05 	3501
2017-07-25 06 	9187
2017-07-25 07 	9552
2017-07-25 08 	6884
2017-07-25 09 	3432
2017-07-25 10 	966
2017-07-25 11 	11
2017-07-25 13 	305
2017-07-25 14 	842
2017-07-25 15 	521
2017-07-25 16 	222
2017-07-25 17 	30
2017-07-25 18 	564
2017-07-25 19 	915
2017-07-25 20 	355
2017-07-25 21 	2
2017-07-25 23 	1
2017-07-26 00 	323
2017-07-26 04 	15
2017-07-26 05 	3366
2017-07-26 06 	9293
2017-07-26 07 	9751
2017-07-26 08 	6625
2017-07-26 09 	3431
2017-07-26 10 	786
2017-07-26 11 	23
2017-07-26 13 	251
2017-07-26 14 	788
2017-07-26 15 	664
2017-07-26 16 	253
2017-07-26 17 	45
2017-07-26 18 	582
2017-07-26 19 	913
2017-07-26 20 	370
2017-07-27 00 	331
2017-07-27 04 	30
2017-07-27 05 	3659
2017-07-27 06 	9352
2017-07-27 07 	9801
2017-07-27 08 	6501
2017-07-27 09 	3293
2017-07-27 10 	883
2017-07-27 11 	23
2017-07-27 12 	1
2017-07-27 13 	248
2017-07-27 14 	778
2017-07-27 15 	612
2017-07-27 16 	201
2017-07-27 17 	55
2017-07-27 18 	624
2017-07-27 19 	822
2017-07-27 20 	387
2017-07-27 22 	3
2017-07-28 00 	332
2017-07-28 04 	12
2017-07-28 05 	3642
2017-07-28 06 	9584
2017-07-28 07 	10026
2017-07-28 08 	6470
2017-07-28 09 	3198
2017-07-28 10 	852
2017-07-28 11 	10
2017-07-28 12 	1
2017-07-28 13 	249
2017-07-28 14 	741
2017-07-28 15 	611
2017-07-28 16 	152
2017-07-28 17 	48
2017-07-28 18 	585
2017-07-28 19 	851
2017-07-28 20 	353
2017-07-28 22 	1
2017-07-29 00 	311
2017-07-29 04 	20
2017-07-29 05 	3517
2017-07-29 06 	9255
2017-07-29 07 	9964
2017-07-29 08 	6358
2017-07-29 09 	3223
2017-07-29 10 	779
2017-07-29 11 	16
2017-07-29 12 	12
2017-07-29 13 	319
2017-07-29 14 	731
2017-07-29 15 	434
2017-07-29 16 	156
2017-07-29 17 	78
2017-07-29 18 	551
2017-07-29 19 	849
2017-07-29 20 	329
2017-07-29 21 	1
2017-07-29 22 	1
2017-07-30 00 	323
2017-07-30 04 	19
2017-07-30 05 	3552
2017-07-30 06 	9519
2017-07-30 07 	9924
2017-07-30 08 	6375
2017-07-30 09 	3111
2017-07-30 10 	834
2017-07-30 11 	15
2017-07-30 13 	260
2017-07-30 14 	747
2017-07-30 15 	604
2017-07-30 16 	110
2017-07-30 17 	47
2017-07-30 18 	530
2017-07-30 19 	856
2017-07-30 20 	288
2017-07-30 21 	1
2017-07-31 00 	293
2017-07-31 04 	9
2017-07-31 05 	3727
2017-07-31 06 	9905
2017-07-31 07 	10382
2017-07-31 08 	6789
2017-07-31 09 	3378
2017-07-31 10 	840
2017-07-31 11 	11
2017-07-31 12 	1
2017-07-31 13 	234
2017-07-31 14 	755
2017-07-31 15 	602
2017-07-31 16 	190
2017-07-31 17 	56
2017-07-31 18 	620
2017-07-31 19 	825
2017-07-31 20 	317
2017-08-01 00 	1049
2017-08-01 04 	14
2017-08-01 05 	3748
2017-08-01 06 	11105
2017-08-01 07 	11334
2017-08-01 08 	8479
2017-08-01 09 	4498
2017-08-01 10 	1092
2017-08-01 11 	24
2017-08-01 13 	220
2017-08-01 14 	1034
2017-08-01 15 	1049
2017-08-01 16 	232
2017-08-01 17 	62
2017-08-01 18 	630
2017-08-01 19 	1130
2017-08-01 20 	439
2017-08-01 21 	1
2017-08-01 22 	3
2017-08-02 00 	1118
2017-08-02 04 	7
2017-08-02 05 	4335
2017-08-02 06 	11465
2017-08-02 07 	12120
2017-08-02 08 	8441
2017-08-02 09 	4490
2017-08-02 10 	1223
2017-08-02 11 	37
2017-08-02 12 	2
2017-08-02 13 	238
2017-08-02 14 	1063
2017-08-02 15 	834
2017-08-02 16 	249
2017-08-02 17 	52
2017-08-02 18 	745
2017-08-02 19 	975
2017-08-02 20 	431
2017-08-02 21 	2
2017-08-03 00 	1061
2017-08-03 04 	5
2017-08-03 05 	4424
2017-08-03 06 	11981
